,Method,MAE,F1_Test,Time(s),T0,T1,T2,T3,T4,seed_data,seed_models
289,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,17
290,DA,0.26941006276759005,0.3400576368876081,52.51854920387268,0.060301846588485836,-0.06635370304637266,0.08431517857395816,0.0743432538959094,0.1913141135726901,8,18
291,Dragonnet,0.28155962868211243,0.48758976937812326,106.79721450805664,0.04677591845393181,-0.03006679005920887,0.10404365509748459,0.09069400280714035,0.1172480434179306,8,18
292,CEVAE,0.28859373560724233,0.5051826072466035,226.2791759967804,0.05056644231081009,-0.03989412635564804,0.05281198024749756,0.0587095282971859,0.15925684571266174,8,18
293,M3E2,0.20111758454320405,0.42541436464088395,95.4167537689209,-0.006466468796133995,-0.19149407744407654,0.02387649565935135,0.09371785074472427,0.3819319009780884,8,18
294,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,18
295,DA,0.24980913075678032,0.375886524822695,53.00927257537842,0.025869578941043646,-0.11800710422880471,0.0810984715684894,0.08407003951606822,0.19672302618217447,8,19
296,Dragonnet,0.2649142962562797,0.5099546724778137,114.98277401924133,0.02361125685274601,-0.14861547946929932,0.039507459849119186,0.06623896956443787,0.147752583026886,8,19
297,CEVAE,0.2619603003057597,0.4937432904727571,226.5219383239746,-0.006118687801063061,-0.08285924047231674,0.05816851556301117,0.0699290782213211,0.17619769275188446,8,19
298,M3E2,0.24204237723123656,0.44644002565747276,94.64155912399292,0.21982988715171814,-0.32850420475006104,-0.02458816207945347,0.2482444941997528,0.2718992233276367,8,19
299,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,19
300,DA,0.06868565507308173,0.08082706766917293,53.88276386260986,0.026798642889170145,0.03325909017288853,0.1123196698192922,0.019977455777539205,0.0008184719313569366,9,0
301,Dragonnet,0.08836888896974959,0.5027829023535092,95.78681063652039,0.07357194274663925,-0.050228193402290344,0.15353000164031982,0.004172127693891525,-0.024352774024009705,9,0
302,CEVAE,0.07869786436411776,0.48951783370737656,223.21040773391724,0.019695503637194633,0.022373080253601074,0.09827105700969696,0.014770228415727615,-0.036618318408727646,9,0
303,M3E2,0.07204750512853553,0.3181148748159057,95.16149592399597,-0.02298003062605858,0.03131023794412613,0.11409461498260498,0.004035488236695528,-0.03613172844052315,9,0
304,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,0.0723860173125497,0.27901657576610356,0.0032206891864485737,0.09459036605197953,9,0
305,DA,0.05876023392202153,0.028747433264887063,54.91123104095459,0.017740257398140113,0.048353635992714104,0.1041610354670406,-0.004182343171752526,0.025097546495164384,9,1
306,Dragonnet,0.044082546752170035,0.4891373403747273,112.55605340003967,0.010542014613747597,0.039952147752046585,0.13440607488155365,0.005898249335587025,0.12446201592683792,9,1
307,CEVAE,0.07697959986396351,0.49753825682870706,223.0751712322235,0.03814730420708656,,0.09821444004774094,0.019628044217824936,0.02230590023100376,9,1
308,M3E2,0.1724696333110325,0.4719358533791524,98.21434211730957,0.22699204087257385,0.32351627945899963,0.33344966173171997,0.19739581644535065,0.22993087768554688,9,1
309,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,0.0723860173125497,0.27901657576610356,0.0032206891864485737,0.09459036605197953,9,1
310,DA,0.0684202848591605,0.1693121693121693,53.78814101219177,-0.010163564654098569,0.017698160785758952,0.09908819550411062,0.054592747283225454,0.04836366261778335,9,2
311,Dragonnet,0.05168669592238993,0.48366151314264527,122.24533581733704,0.05678464099764824,0.04425249621272087,0.2165280431509018,0.04663042351603508,0.16193027794361115,9,2
312,CEVAE,0.06278800654351999,0.4903049405109072,226.1378881931305,-0.006703768856823444,0.024987900629639626,0.10480917245149612,0.01554104033857584,0.021002834662795067,9,2
313,M3E2,0.05635456784755279,0.3681241184767278,96.92745471000671,-0.04432103782892227,0.009869479574263096,0.19142712652683258,0.016669102013111115,0.02041582576930523,9,2
314,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,0.0723860173125497,0.27901657576610356,0.0032206891864485737,0.09459036605197953,9,2
315,DA,0.06602405209182607,0.054766734279918856,54.57650375366211,-0.002681389473131958,0.03899981623304614,0.13127862769735868,0.03956467917888455,-0.01565750447138721,9,3
316,Dragonnet,0.060908522412397345,0.47623610763064106,96.21279215812683,0.0014054487692192197,0.0033071055077016354,0.1962033063173294,0.043498601764440536,-0.016099564731121063,9,3
317,CEVAE,0.07700037575220976,0.48591579151734543,223.1695282459259,-0.02305445447564125,0.044949520379304886,0.07835720479488373,0.042221322655677795,-0.0005376955377869308,9,3
318,M3E2,0.07149178671777535,0.3548387096774193,94.45941424369812,-0.09819815307855606,0.030491450801491737,0.2354968935251236,0.04105888307094574,-0.041695110499858856,9,3
319,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,0.0723860173125497,0.27901657576610356,0.0032206891864485737,0.09459036605197953,9,3
320,DA,0.06864198344922254,0.17452006980802792,53.01676797866821,0.019238092966654376,0.05986609578204691,0.07977664450770172,0.013853799517676551,-0.006711356429293463,9,4
321,Dragonnet,0.05837061725509516,0.4973569841951049,103.11040806770325,-0.06523971259593964,0.0734197124838829,0.17602792382240295,-0.014482105150818825,-0.0105750048533082,9,4
322,CEVAE,0.08135836397039928,0.485927144987541,224.61462950706482,0.004880663938820362,0.026616036891937256,0.059126656502485275,0.004613613244146109,-0.039990827441215515,9,4
323,M3E2,0.0900496901435415,0.3916720884840598,95.24604153633118,0.10604599118232727,0.1263699233531952,0.12794817984104156,0.0013939219061285257,-0.04245588555932045,9,4
324,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,0.0723860173125497,0.27901657576610356,0.0032206891864485737,0.09459036605197953,9,4
325,DA,0.07203095472199135,0.06163021868787276,54.75282263755798,-0.01931234053637641,0.02183157298893947,0.11499270155968282,0.031377308924406044,-0.003794267431665108,9,5
326,Dragonnet,0.06342649922413193,0.48835468696079315,114.0371515750885,-0.046359848231077194,0.09512949734926224,0.15166591107845306,0.0988781601190567,0.06929219514131546,9,5
327,CEVAE,0.0868685538613825,0.48234376021094205,224.96529817581177,-0.02500065229833126,0.013954447582364082,0.06622586399316788,0.016959458589553833,-0.030067838728427887,9,5
328,M3E2,0.08718390899837304,0.3166542195668409,95.6814136505127,-0.10763486474752426,-0.0402153842151165,0.15643322467803955,0.019205164164304733,0.017197774723172188,9,5
329,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,0.0723860173125497,0.27901657576610356,0.0032206891864485737,0.09459036605197953,9,5
330,DA,0.06214006590753478,0.02240325865580448,54.38839507102966,-0.024776349890122437,0.049120371574503476,0.10795066359563639,0.023801998185575962,0.023302114634016144,9,6
331,Dragonnet,0.04883322701777346,0.4916624607128751,114.5208580493927,0.021736331284046173,-0.0029038533102720976,0.17116639018058777,-0.0092019597068429,0.06800040602684021,9,6
332,CEVAE,0.06626712742388537,0.4851666152178288,224.41572499275208,-0.004701262805610895,0.06861039251089096,0.0906742513179779,0.03698505461215973,-0.006438832264393568,9,6
333,M3E2,0.0749206562259822,0.47608576140736664,95.53118777275085,-0.08720038086175919,0.03102422133088112,0.16314338147640228,0.006691300310194492,-0.03238407149910927,9,6
334,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,0.0723860173125497,0.27901657576610356,0.0032206891864485737,0.09459036605197953,9,6
335,DA,0.05934937681144829,0.15342465753424656,54.92824697494507,0.038709990227405726,0.058872296750266215,0.14712971866060484,0.012909701196819438,-0.008079799421650416,9,7
336,Dragonnet,0.036593928804965835,0.49331250949375705,121.93360829353333,0.005151570308953524,0.04850770905613899,0.16455651819705963,0.0008646088535897434,0.05774387717247009,9,7
